org,scraped_at,headline_1,headline_2,headline_3
https://www.economist.com,2024-03-02 05:32:48.422361,"America’s ten-year-old fentanyl epidemic is still getting worse, https://www.economist.com/briefing/2024/02/29/americas-ten-year-old-fentanyl-epidemic-is-still-getting-worse","How businesses are actually using generative AI, https://www.economist.com/business/2024/02/29/how-businesses-are-actually-using-generative-ai","Inside Narendra Modi's battle to win over India’s south, https://www.economist.com/asia/2024/02/29/inside-narendra-modis-battle-to-win-over-the-south"
https://www.lemonde.fr/en/,2024-03-02 05:32:47.295736,French intelligence services investigate pro-Russian campaign ahead of EU elections,Le Pen strains ties with German far-right ally over 'remigration' controversy,Navalny laid to rest as thousands gather in Moscow to pay hommage
https://www.bbc.com/,2024-03-02 05:32:46.526277,What video and eyewitness accounts tell us about Gazans killed at aid drop,Biden treads carefully through Middle East minefield,Bad blood over Singapore Taylor Swift tour subsidies
https://www.aljazeera.com,2024-03-02 05:32:45.191964,"UN, medics say many injured in Gaza food aid ‘massacre’ were shot, https://www.aljazeera.com/news/liveblog/2024/3/2/israels-war-on-gaza-live-un-medics-say-many-gaza-aid-attack-victims-shot","Money, power and the peril of courting Chinese nationalism, https://www.aljazeera.com/features/2024/3/2/money-power-and-the-peril-of-courting-chinese-nationalism","Argentina’s Milei vows to push economic reforms with or without parliament, https://www.aljazeera.com/economy/2024/3/2/argentinas-milei-vows-to-push-economic-reforms-with-or-without-parliament"
https://www.economist.com,2024-03-01 05:33:47.889010,"To see India’s future, go south, https://www.economist.com/leaders/2024/02/29/india-could-be-ruined-by-its-political-and-economic-divisions","A golden age for stockmarkets is drawing to a close, https://www.economist.com/leaders/2024/02/29/stocks-are-booming-but-their-golden-age-is-drawing-to-a-close","A new tragedy shows anarchy rules in Gaza, https://www.economist.com/middle-east-and-africa/2024/02/29/a-new-tragedy-shows-anarchy-rules-in-gaza"
https://www.lemonde.fr/en/,2024-03-01 05:33:47.068267,How France's far right switched rhetoric on pesticides,"Gaza health ministry says scores killed during food aid distribution, provoking international outcry","Attacks between Israel, Lebanon's Hezbollah increase fears of uncontrollable escalation"
https://www.bbc.com/,2024-03-01 05:33:46.331678,'More than 100' die in crowd near Gaza aid convoy,"Checking Israel's claim to have killed 10,000 Hamas fighters",Analysis: A royal dilemma as public curiosity over Kate grows
https://www.aljazeera.com,2024-03-01 05:33:45.400850,"Israeli ‘massacre’ of Palestinian aid seekers in Gaza condemned globally, https://www.aljazeera.com/news/liveblog/2024/3/1/israels-war-on-gaza-live-mass-shooting-of-aid-seekers-condemned-globally","Iranians vote in parliamentary election set to be major government test, https://www.aljazeera.com/news/liveblog/2024/3/1/iran-election-live-news-polls-open-in-parliamentary-key-assembly-vote","India’s Urban Company revolutionised gig work for women. Then it bled them, https://www.aljazeera.com/economy/2024/3/1/how-indias-urban-company-has-soured-gig-work-for-women"
https://www.economist.com/,2024-02-29 05:32:19.563101,Can you build a British voter?,"Is Google’s Gemini chatbot woke by accident, or by design?",IVF is a slam-dunk issue for Democrats. Abortion may not be
https://www.lemonde.fr/en/,2024-02-29 05:32:18.693746,Paris inaugurates Olympic Village made of four new neighborhoods in northern suburbs,French Sénat approves bill to make abortion a constitutional 'freedom',"Supreme Court, moving swiftly, agrees to hear Trump's presidential immunity appeal"
https://www.bbc.com/,2024-02-29 05:32:17.888396,Biden and Trump head to border for high-stakes duel,Top US court will rule on Trump immunity claims,Is a Gaza ceasefire deal in sight?
https://www.aljazeera.com,2024-02-29 05:32:17.206926,Gaza faces ‘mass killing of children in slow motion’ as Israel blocks aid,‘Groundbreaking’: Michigan’s uncommitted vote for Gaza should ‘worry’ Biden,Six children in Gaza starve to death as hunger crisis worsens
https://www.economist.com/,2024-02-28 05:32:37.221446,How Trump and Biden have failed to cut ties with China,Lula’s gaffes are dulling Brazil’s G20 shine,Why do Nvidia’s chips dominate the AI market?
https://www.lemonde.fr/en/,2024-02-28 05:32:36.386344,France's changing climate: Fewer cold temperature records are being set,"Biden and Trump secure victories in Michigan primaries, nearing potential rematch","Donald Trump, sentenced to secure half a billion dollars by the end of March"
https://www.bbc.com/,2024-02-28 05:32:35.638901,Biden wins primary but suffers Gaza protest vote,Trump projected to win Michigan primary over Haley,Free tuition a 'beacon of hope' for med students
https://www.aljazeera.com,2024-02-28 05:32:34.802666,Thousands could die in Gaza as Israel blocks food; aid convoys under fire,"Biden wins Michigan primary, but faces backlash over Israel’s war on Gaza","At least 576,000 people in Gaza one step away from famine, UN says"
https://www.economist.com/,2024-02-27 15:09:44.209654,How Trump and Biden have failed to cut ties with China,Meet the French startup hoping to take on OpenAI,Why do Nvidia’s chips dominate the AI market?
https://www.lemonde.fr/en/,2024-02-27 10:00:16.635715,Ukraine's allies divided over potential ground intervention raised by Macron,"Across the US, pro-Palestinian activism is gaining ground",Israel-Hamas war: Biden hopeful Gaza ceasefire will start next Monday
https://www.bbc.com/,2024-02-27 05:32:09.053243,Two bodies found in search for missing Sydney couple,'Who will call me Dad?' Tears of Gaza father who lost 103 relatives,US airman dies after setting himself alight at Israeli embassy
https://www.aljazeera.com,2024-02-27 05:32:08.372288,"Gun battles, explosions as Israelis kill 3 in raids on occupied West Bank","After decades touting openness, Singapore sees foreign meddling threat",Biden hopes for a ceasefire between Israel and Hamas in Gaza by Monday
https://www.bbc.com/,2024-02-26 05:32:20.000245,'Fewer children will be born': Alabama embryo ruling divides devout Christians,Brazil ex-leader Bolsonaro denies coup allegations,Airman sets himself on fire at US Israeli embassy
https://www.aljazeera.com,2024-02-26 05:32:19.197913,‘Man-made disaster’ deepens in Gaza as Israel continues to block food aid,"Zelenskyy says 31,000 Ukrainian soldiers killed in war with Russia",Thousands of Brazilians rally in support of Bolsonaro amid coup probe
https://www.bbc.com/,2024-02-25 05:32:14.950262,Trump easily wins South Carolina but Haley fights on,US and UK carry out new strikes on Yemen's Houthis,The price of political opposition in Russia
https://www.aljazeera.com,2024-02-25 05:32:14.187616,"Rafah air attacks harming already overburdened Gaza aid efforts, says UNRWA",Two-month old Palestinian boy dies of hunger amid Israel’s war on Gaza,Trump breezes by Haley in South Carolina primary with eyes on Biden rematch
https://www.bbc.com/,2024-02-24 05:32:08.587300,Trump calls on Alabama to protect IVF treatment,Ukraine says it downs second A-50 Russian spy plane,Odysseus Moon lander 'tipped over on touchdown'
https://www.aljazeera.com,2024-02-24 05:32:07.548562,"UNRWA no longer able to provide services in north Gaza, agency says","Two years after Putin ordered a war on Ukraine, what’s changed in Russia?",Palestinian Authority says Israeli post-war Gaza plan ‘destined to fail’
https://www.bbc.com/,2024-02-23 15:20:02.006559,Netanyahu lays out plan for Gaza after the war,US targets Russia with more than 500 new sanctions,Spanish police search gutted flats after 10 killed
https://www.aljazeera.com,2024-02-23 05:32:22.648779,Dozens killed in ‘heinous massacre’ by Israeli in central Gaza,China tells ICJ justice ‘must not be denied’ to Palestinians,Google pauses Gemini’s image tool for people after anti-‘woke’ backlash
https://www.aljazeera.com,2024-02-22 22:38:59.021258,Israeli army strikes on central Gaza kill 40 Palestinians: Authorities,"‘Disillusioned about China’, more Chinese aim for US via risky Darien Gap",China tells ICJ justice ‘must not be denied’ to Palestinians
